alpha,beta,Fx,Fy,Fz,Mx,My,Mz,status,stage,score,wall_seconds,timestamp,case_dir,study_macro_file,macro_file,output_file,data_file,stdout_file,force_plot,completion_file,run_script,console_log,n_average,n_samples
-5.0,30.0,-4.2645,-74.87,48.6883,-3.9422,-33.3411,-12.8522,ok,anchor,,1714.9526207447052,1778872052.0804362,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0015_anchor_a-05.000_b+30.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0015_anchor_a-05.000_b+30.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0015_anchor_a-05.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0015_anchor_a-05.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0015_anchor_a-05.000_b+30.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0015_anchor_a-05.000_b+30.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0015_anchor_a-05.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0015_anchor_a-05.000_b+30.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0015_anchor_a-05.000_b+30.000\run_console.log,1.0,1.0
-4.369,-26.92,-5.6903,67.8572,24.7968,4.1172,-19.6637,10.5485,ok,doe_mirror,,1635.614583492279,1778974566.1653898,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0060_doe_a-04.369_b+26.920,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0060_doe_a-04.369_b+26.920\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0060_doe_a-04.369_b+26.920\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0060_doe_a-04.369_b+26.920\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0060_doe_a-04.369_b+26.920\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0060_doe_a-04.369_b+26.920\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0060_doe_a-04.369_b+26.920\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0060_doe_a-04.369_b+26.920\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0060_doe_a-04.369_b+26.920\run_console.log,1.0,1.0
-4.369,26.92,-5.6903,-67.8572,24.7968,-4.1172,-19.6637,-10.5485,ok,doe,,1635.614583492279,1778974566.1653898,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0060_doe_a-04.369_b+26.920,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0060_doe_a-04.369_b+26.920\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0060_doe_a-04.369_b+26.920\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0060_doe_a-04.369_b+26.920\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0060_doe_a-04.369_b+26.920\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0060_doe_a-04.369_b+26.920\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0060_doe_a-04.369_b+26.920\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0060_doe_a-04.369_b+26.920\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0060_doe_a-04.369_b+26.920\run_console.log,1.0,1.0
-1.809,-19.825,-11.0104,51.064,-94.4879,5.0677,45.2344,6.3323,ok,doe_mirror,,1609.2215356826782,1779006588.5753956,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0079_doe_a-01.809_b+19.825,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0079_doe_a-01.809_b+19.825\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0079_doe_a-01.809_b+19.825\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0079_doe_a-01.809_b+19.825\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0079_doe_a-01.809_b+19.825\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0079_doe_a-01.809_b+19.825\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0079_doe_a-01.809_b+19.825\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0079_doe_a-01.809_b+19.825\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0079_doe_a-01.809_b+19.825\run_console.log,1.0,1.0
-1.809,19.825,-11.0104,-51.064,-94.4879,-5.0677,45.2344,-6.3323,ok,doe,,1609.2215356826782,1779006588.5753956,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0079_doe_a-01.809_b+19.825,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0079_doe_a-01.809_b+19.825\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0079_doe_a-01.809_b+19.825\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0079_doe_a-01.809_b+19.825\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0079_doe_a-01.809_b+19.825\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0079_doe_a-01.809_b+19.825\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0079_doe_a-01.809_b+19.825\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0079_doe_a-01.809_b+19.825\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0079_doe_a-01.809_b+19.825\run_console.log,1.0,1.0
-0.144,-0.864,-16.6269,2.1396,-223.5671,-0.0761,96.198,0.1734,ok,doe_mirror,,1605.1202986240387,1779001610.5061023,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0076_doe_a-00.144_b+00.864,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0076_doe_a-00.144_b+00.864\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0076_doe_a-00.144_b+00.864\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0076_doe_a-00.144_b+00.864\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0076_doe_a-00.144_b+00.864\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0076_doe_a-00.144_b+00.864\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0076_doe_a-00.144_b+00.864\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0076_doe_a-00.144_b+00.864\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0076_doe_a-00.144_b+00.864\run_console.log,1.0,1.0
-0.144,0.864,-16.6269,-2.1396,-223.5671,0.0761,96.198,-0.1734,ok,doe,,1605.1202986240387,1779001610.5061023,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0076_doe_a-00.144_b+00.864,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0076_doe_a-00.144_b+00.864\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0076_doe_a-00.144_b+00.864\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0076_doe_a-00.144_b+00.864\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0076_doe_a-00.144_b+00.864\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0076_doe_a-00.144_b+00.864\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0076_doe_a-00.144_b+00.864\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0076_doe_a-00.144_b+00.864\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0076_doe_a-00.144_b+00.864\run_console.log,1.0,1.0
0.0,-90.0,10.5242,105.9515,-26.5964,14.3091,-16.9808,2.9124,ok,anchor_mirror,,1610.5948548316956,1778957877.7294688,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0053_anchor_a+00.000_b+90.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0053_anchor_a+00.000_b+90.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0053_anchor_a+00.000_b+90.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0053_anchor_a+00.000_b+90.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0053_anchor_a+00.000_b+90.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0053_anchor_a+00.000_b+90.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0053_anchor_a+00.000_b+90.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0053_anchor_a+00.000_b+90.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0053_anchor_a+00.000_b+90.000\run_console.log,1.0,1.0
0.0,-30.0,-3.7144,76.7756,-145.5697,7.0175,76.3471,13.7342,ok,anchor_mirror,,1710.2286400794983,1778892813.659553,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0020_anchor_a+00.000_b+30.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0020_anchor_a+00.000_b+30.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0020_anchor_a+00.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0020_anchor_a+00.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0020_anchor_a+00.000_b+30.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0020_anchor_a+00.000_b+30.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0020_anchor_a+00.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0020_anchor_a+00.000_b+30.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0020_anchor_a+00.000_b+30.000\run_console.log,1.0,1.0
0.0,-20.0,-9.2456,50.7185,-179.6488,6.0223,92.6564,7.0269,ok,anchor_mirror,,1670.027988910675,1778878826.6602235,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0019_anchor_a+00.000_b+20.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0019_anchor_a+00.000_b+20.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0019_anchor_a+00.000_b+20.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0019_anchor_a+00.000_b+20.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0019_anchor_a+00.000_b+20.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0019_anchor_a+00.000_b+20.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0019_anchor_a+00.000_b+20.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0019_anchor_a+00.000_b+20.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0019_anchor_a+00.000_b+20.000\run_console.log,1.0,1.0
0.0,-10.0,-15.1598,25.7378,-212.3407,2.8827,97.0948,2.0519,ok,anchor_mirror,,1749.1448101997375,1778877156.6067998,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0018_anchor_a+00.000_b+10.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0018_anchor_a+00.000_b+10.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0018_anchor_a+00.000_b+10.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0018_anchor_a+00.000_b+10.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0018_anchor_a+00.000_b+10.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0018_anchor_a+00.000_b+10.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0018_anchor_a+00.000_b+10.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0018_anchor_a+00.000_b+10.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0018_anchor_a+00.000_b+10.000\run_console.log,1.0,1.0
0.0,-5.0,-15.6907,12.5758,-227.2403,1.1011,99.9489,0.0978,ok,anchor_mirror,,1690.087739944458,1778875407.4316046,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0017_anchor_a+00.000_b+05.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0017_anchor_a+00.000_b+05.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0017_anchor_a+00.000_b+05.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0017_anchor_a+00.000_b+05.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0017_anchor_a+00.000_b+05.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0017_anchor_a+00.000_b+05.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0017_anchor_a+00.000_b+05.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0017_anchor_a+00.000_b+05.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0017_anchor_a+00.000_b+05.000\run_console.log,1.0,1.0
0.0,0.0,-16.2035,0.0149,-231.0955,0.2507,100.5645,-0.3493,ok,anchor,,1665.21448969841,1778873717.3200283,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0016_anchor_a+00.000_b+00.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0016_anchor_a+00.000_b+00.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0016_anchor_a+00.000_b+00.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0016_anchor_a+00.000_b+00.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0016_anchor_a+00.000_b+00.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0016_anchor_a+00.000_b+00.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0016_anchor_a+00.000_b+00.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0016_anchor_a+00.000_b+00.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0016_anchor_a+00.000_b+00.000\run_console.log,1.0,1.0
0.0,5.0,-15.6907,-12.5758,-227.2403,-1.1011,99.9489,-0.0978,ok,anchor,,1690.087739944458,1778875407.4316046,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0017_anchor_a+00.000_b+05.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0017_anchor_a+00.000_b+05.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0017_anchor_a+00.000_b+05.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0017_anchor_a+00.000_b+05.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0017_anchor_a+00.000_b+05.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0017_anchor_a+00.000_b+05.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0017_anchor_a+00.000_b+05.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0017_anchor_a+00.000_b+05.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0017_anchor_a+00.000_b+05.000\run_console.log,1.0,1.0
0.0,10.0,-15.1598,-25.7378,-212.3407,-2.8827,97.0948,-2.0519,ok,anchor,,1749.1448101997375,1778877156.6067998,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0018_anchor_a+00.000_b+10.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0018_anchor_a+00.000_b+10.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0018_anchor_a+00.000_b+10.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0018_anchor_a+00.000_b+10.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0018_anchor_a+00.000_b+10.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0018_anchor_a+00.000_b+10.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0018_anchor_a+00.000_b+10.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0018_anchor_a+00.000_b+10.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0018_anchor_a+00.000_b+10.000\run_console.log,1.0,1.0
0.0,20.0,-9.2456,-50.7185,-179.6488,-6.0223,92.6564,-7.0269,ok,anchor,,1670.027988910675,1778878826.6602235,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0019_anchor_a+00.000_b+20.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0019_anchor_a+00.000_b+20.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0019_anchor_a+00.000_b+20.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0019_anchor_a+00.000_b+20.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0019_anchor_a+00.000_b+20.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0019_anchor_a+00.000_b+20.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0019_anchor_a+00.000_b+20.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0019_anchor_a+00.000_b+20.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0019_anchor_a+00.000_b+20.000\run_console.log,1.0,1.0
0.0,30.0,-3.7144,-76.7756,-145.5697,-7.0175,76.3471,-13.7342,ok,anchor,,1710.2286400794983,1778892813.659553,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0020_anchor_a+00.000_b+30.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0020_anchor_a+00.000_b+30.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0020_anchor_a+00.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0020_anchor_a+00.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0020_anchor_a+00.000_b+30.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0020_anchor_a+00.000_b+30.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0020_anchor_a+00.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0020_anchor_a+00.000_b+30.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0020_anchor_a+00.000_b+30.000\run_console.log,1.0,1.0
0.0,90.0,10.5242,-105.9515,-26.5964,-14.3091,-16.9808,-2.9124,ok,anchor,,1610.5948548316956,1778957877.7294688,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0053_anchor_a+00.000_b+90.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0053_anchor_a+00.000_b+90.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0053_anchor_a+00.000_b+90.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0053_anchor_a+00.000_b+90.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0053_anchor_a+00.000_b+90.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0053_anchor_a+00.000_b+90.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0053_anchor_a+00.000_b+90.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0053_anchor_a+00.000_b+90.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0053_anchor_a+00.000_b+90.000\run_console.log,1.0,1.0
1.285,-25.224,-2.522,65.8032,-219.8861,6.4329,117.2433,10.1118,ok,doe_mirror,,1639.905210018158,1778972930.5212948,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0059_doe_a+01.285_b+25.224,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0059_doe_a+01.285_b+25.224\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0059_doe_a+01.285_b+25.224\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0059_doe_a+01.285_b+25.224\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0059_doe_a+01.285_b+25.224\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0059_doe_a+01.285_b+25.224\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0059_doe_a+01.285_b+25.224\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0059_doe_a+01.285_b+25.224\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0059_doe_a+01.285_b+25.224\run_console.log,1.0,1.0
1.285,25.224,-2.522,-65.8032,-219.8861,-6.4329,117.2433,-10.1118,ok,doe,,1639.905210018158,1778972930.5212948,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0059_doe_a+01.285_b+25.224,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0059_doe_a+01.285_b+25.224\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0059_doe_a+01.285_b+25.224\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0059_doe_a+01.285_b+25.224\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0059_doe_a+01.285_b+25.224\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0059_doe_a+01.285_b+25.224\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0059_doe_a+01.285_b+25.224\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0059_doe_a+01.285_b+25.224\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0059_doe_a+01.285_b+25.224\run_console.log,1.0,1.0
3.0,-30.0,6.6236,78.1352,-269.2343,5.8088,145.7019,13.443,ok,anchor_mirror,,1724.0231218338013,1778901478.9522858,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0025_anchor_a+03.000_b+30.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0025_anchor_a+03.000_b+30.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0025_anchor_a+03.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0025_anchor_a+03.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0025_anchor_a+03.000_b+30.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0025_anchor_a+03.000_b+30.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0025_anchor_a+03.000_b+30.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0025_anchor_a+03.000_b+30.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0025_anchor_a+03.000_b+30.000\run_console.log,1.0,1.0
3.0,-20.0,1.3218,51.3042,-324.5888,6.2912,171.082,6.6483,ok,anchor_mirror,,1725.6127684116364,1778899754.8559344,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0024_anchor_a+03.000_b+20.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0024_anchor_a+03.000_b+20.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0024_anchor_a+03.000_b+20.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0024_anchor_a+03.000_b+20.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0024_anchor_a+03.000_b+20.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0024_anchor_a+03.000_b+20.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0024_anchor_a+03.000_b+20.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0024_anchor_a+03.000_b+20.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0024_anchor_a+03.000_b+20.000\run_console.log,1.0,1.0
3.0,-10.0,-2.2103,24.9756,-367.2221,4.1148,182.78,2.422,ok,anchor_mirror,,1739.5047755241394,1778898029.162573,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0023_anchor_a+03.000_b+10.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0023_anchor_a+03.000_b+10.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0023_anchor_a+03.000_b+10.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0023_anchor_a+03.000_b+10.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0023_anchor_a+03.000_b+10.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0023_anchor_a+03.000_b+10.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0023_anchor_a+03.000_b+10.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0023_anchor_a+03.000_b+10.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0023_anchor_a+03.000_b+10.000\run_console.log,1.0,1.0
3.0,-5.0,-1.7142,12.0187,-384.2074,2.0035,187.1511,0.3076,ok,anchor_mirror,,1745.876577615738,1778896289.550069,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0022_anchor_a+03.000_b+05.000,F:\Project_Spearhead\AeroDB\v10\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0022_anchor_a+03.000_b+05.000\database.java,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0022_anchor_a+03.000_b+05.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0022_anchor_a+03.000_b+05.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0022_anchor_a+03.000_b+05.000\output.out,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0022_anchor_a+03.000_b+05.000\force.png,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0022_anchor_a+03.000_b+05.000\output.dat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0022_anchor_a+03.000_b+05.000\run.bat,F:\Project_Spearhead\AeroDB\v10\runs\v10\cases\0022_anchor_a+03.000_b+05.000\run_console.log,1.0,1.0
