alpha,beta,Fx,Fy,Fz,Mx,My,Mz,status,stage,score,wall_seconds,timestamp,case_dir,study_macro_file,macro_file,output_file,data_file,stdout_file,force_plot,completion_file,run_script,console_log,n_average,n_samples
47.479,-35.536,43.3671,83.3658,-924.5958,262.6835,373.8638,68.843,ok,infill_mirror,1.329908318858935,160.09875750541687,1779097042.748427,F:\Project_Spearhead\AeroDB\v13\runs\cases\0221_infill_a+47.479_b+35.536,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0221_infill_a+47.479_b+35.536\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0221_infill_a+47.479_b+35.536\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0221_infill_a+47.479_b+35.536\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0221_infill_a+47.479_b+35.536\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0221_infill_a+47.479_b+35.536\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0221_infill_a+47.479_b+35.536\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0221_infill_a+47.479_b+35.536\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0221_infill_a+47.479_b+35.536\run_console.log,1.0,1.0
47.479,35.536,43.3671,-83.3658,-924.5958,-262.6835,373.8638,-68.843,ok,infill,1.329908318858935,160.09875750541687,1779097042.748427,F:\Project_Spearhead\AeroDB\v13\runs\cases\0221_infill_a+47.479_b+35.536,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0221_infill_a+47.479_b+35.536\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0221_infill_a+47.479_b+35.536\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0221_infill_a+47.479_b+35.536\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0221_infill_a+47.479_b+35.536\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0221_infill_a+47.479_b+35.536\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0221_infill_a+47.479_b+35.536\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0221_infill_a+47.479_b+35.536\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0221_infill_a+47.479_b+35.536\run_console.log,1.0,1.0
47.544,-60.633,43.9636,97.6359,-575.7225,185.1856,200.2292,82.3384,ok,doe_mirror,,160.20827293395996,1779089207.011067,F:\Project_Spearhead\AeroDB\v13\runs\cases\0173_doe_a+47.544_b+60.633,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0173_doe_a+47.544_b+60.633\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0173_doe_a+47.544_b+60.633\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0173_doe_a+47.544_b+60.633\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0173_doe_a+47.544_b+60.633\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0173_doe_a+47.544_b+60.633\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0173_doe_a+47.544_b+60.633\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0173_doe_a+47.544_b+60.633\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0173_doe_a+47.544_b+60.633\run_console.log,1.0,1.0
47.544,60.633,43.9636,-97.6359,-575.7225,-185.1856,200.2292,-82.3384,ok,doe,,160.20827293395996,1779089207.011067,F:\Project_Spearhead\AeroDB\v13\runs\cases\0173_doe_a+47.544_b+60.633,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0173_doe_a+47.544_b+60.633\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0173_doe_a+47.544_b+60.633\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0173_doe_a+47.544_b+60.633\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0173_doe_a+47.544_b+60.633\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0173_doe_a+47.544_b+60.633\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0173_doe_a+47.544_b+60.633\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0173_doe_a+47.544_b+60.633\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0173_doe_a+47.544_b+60.633\run_console.log,1.0,1.0
48.2,-64.29,36.8928,105.3305,-497.8244,148.0889,158.5047,70.4617,ok,infill_mirror,0.7693509580636203,160.0998272895813,1779261415.0114074,F:\Project_Spearhead\AeroDB\v13\runs\cases\0527_infill_a+48.200_b+64.290,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0527_infill_a+48.200_b+64.290\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0527_infill_a+48.200_b+64.290\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0527_infill_a+48.200_b+64.290\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0527_infill_a+48.200_b+64.290\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0527_infill_a+48.200_b+64.290\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0527_infill_a+48.200_b+64.290\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0527_infill_a+48.200_b+64.290\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0527_infill_a+48.200_b+64.290\run_console.log,1.0,1.0
48.2,64.29,36.8928,-105.3305,-497.8244,-148.0889,158.5047,-70.4617,ok,infill,0.7693509580636203,160.0998272895813,1779261415.0114074,F:\Project_Spearhead\AeroDB\v13\runs\cases\0527_infill_a+48.200_b+64.290,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0527_infill_a+48.200_b+64.290\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0527_infill_a+48.200_b+64.290\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0527_infill_a+48.200_b+64.290\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0527_infill_a+48.200_b+64.290\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0527_infill_a+48.200_b+64.290\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0527_infill_a+48.200_b+64.290\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0527_infill_a+48.200_b+64.290\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0527_infill_a+48.200_b+64.290\run_console.log,1.0,1.0
48.666,-71.965,31.5416,111.8897,-323.4311,74.4724,83.6426,36.4167,ok,infill_mirror,1.131135893901593,170.39307808876038,1779119352.8090398,F:\Project_Spearhead\AeroDB\v13\runs\cases\0303_infill_a+48.666_b+71.965,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0303_infill_a+48.666_b+71.965\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0303_infill_a+48.666_b+71.965\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0303_infill_a+48.666_b+71.965\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0303_infill_a+48.666_b+71.965\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0303_infill_a+48.666_b+71.965\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0303_infill_a+48.666_b+71.965\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0303_infill_a+48.666_b+71.965\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0303_infill_a+48.666_b+71.965\run_console.log,1.0,1.0
48.666,71.965,31.5416,-111.8897,-323.4311,-74.4724,83.6426,-36.4167,ok,infill,1.131135893901593,170.39307808876038,1779119352.8090398,F:\Project_Spearhead\AeroDB\v13\runs\cases\0303_infill_a+48.666_b+71.965,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0303_infill_a+48.666_b+71.965\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0303_infill_a+48.666_b+71.965\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0303_infill_a+48.666_b+71.965\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0303_infill_a+48.666_b+71.965\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0303_infill_a+48.666_b+71.965\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0303_infill_a+48.666_b+71.965\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0303_infill_a+48.666_b+71.965\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0303_infill_a+48.666_b+71.965\run_console.log,1.0,1.0
48.994,-17.85,25.7635,31.8393,-871.2867,133.6877,323.0882,42.0541,ok,infill_mirror,0.9759971565385496,178.30036783218384,1779195490.881241,F:\Project_Spearhead\AeroDB\v13\runs\cases\0359_infill_a+48.994_b+17.850,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0359_infill_a+48.994_b+17.850\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0359_infill_a+48.994_b+17.850\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0359_infill_a+48.994_b+17.850\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0359_infill_a+48.994_b+17.850\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0359_infill_a+48.994_b+17.850\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0359_infill_a+48.994_b+17.850\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0359_infill_a+48.994_b+17.850\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0359_infill_a+48.994_b+17.850\run_console.log,1.0,1.0
48.994,17.85,25.7635,-31.8393,-871.2867,-133.6877,323.0882,-42.0541,ok,infill,0.9759971565385496,178.30036783218384,1779195490.881241,F:\Project_Spearhead\AeroDB\v13\runs\cases\0359_infill_a+48.994_b+17.850,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0359_infill_a+48.994_b+17.850\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0359_infill_a+48.994_b+17.850\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0359_infill_a+48.994_b+17.850\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0359_infill_a+48.994_b+17.850\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0359_infill_a+48.994_b+17.850\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0359_infill_a+48.994_b+17.850\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0359_infill_a+48.994_b+17.850\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0359_infill_a+48.994_b+17.850\run_console.log,1.0,1.0
49.223,-28.384,34.0428,62.6184,-901.3708,251.0325,344.8099,57.0015,ok,infill_mirror,0.7890019827903011,164.1027171611786,1779258845.6415057,F:\Project_Spearhead\AeroDB\v13\runs\cases\0513_infill_a+49.223_b+28.384,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0513_infill_a+49.223_b+28.384\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0513_infill_a+49.223_b+28.384\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0513_infill_a+49.223_b+28.384\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0513_infill_a+49.223_b+28.384\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0513_infill_a+49.223_b+28.384\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0513_infill_a+49.223_b+28.384\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0513_infill_a+49.223_b+28.384\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0513_infill_a+49.223_b+28.384\run_console.log,1.0,1.0
49.223,28.384,34.0428,-62.6184,-901.3708,-251.0325,344.8099,-57.0015,ok,infill,0.7890019827903011,164.1027171611786,1779258845.6415057,F:\Project_Spearhead\AeroDB\v13\runs\cases\0513_infill_a+49.223_b+28.384,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0513_infill_a+49.223_b+28.384\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0513_infill_a+49.223_b+28.384\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0513_infill_a+49.223_b+28.384\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0513_infill_a+49.223_b+28.384\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0513_infill_a+49.223_b+28.384\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0513_infill_a+49.223_b+28.384\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0513_infill_a+49.223_b+28.384\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0513_infill_a+49.223_b+28.384\run_console.log,1.0,1.0
49.348,-14.686,22.5979,26.7573,-862.6445,104.954,324.4309,36.6204,ok,infill_mirror,0.0339880539107783,166.2508466243744,1779298966.7945454,F:\Project_Spearhead\AeroDB\v13\runs\cases\0595_infill_a+49.348_b+14.686,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0595_infill_a+49.348_b+14.686\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0595_infill_a+49.348_b+14.686\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0595_infill_a+49.348_b+14.686\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0595_infill_a+49.348_b+14.686\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0595_infill_a+49.348_b+14.686\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0595_infill_a+49.348_b+14.686\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0595_infill_a+49.348_b+14.686\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0595_infill_a+49.348_b+14.686\run_console.log,1.0,1.0
49.348,14.686,22.5979,-26.7573,-862.6445,-104.954,324.4309,-36.6204,ok,infill,0.0339880539107783,166.2508466243744,1779298966.7945454,F:\Project_Spearhead\AeroDB\v13\runs\cases\0595_infill_a+49.348_b+14.686,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0595_infill_a+49.348_b+14.686\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0595_infill_a+49.348_b+14.686\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0595_infill_a+49.348_b+14.686\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0595_infill_a+49.348_b+14.686\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0595_infill_a+49.348_b+14.686\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0595_infill_a+49.348_b+14.686\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0595_infill_a+49.348_b+14.686\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0595_infill_a+49.348_b+14.686\run_console.log,1.0,1.0
49.409,-89.759,8.6608,105.6871,-38.7603,4.4037,-14.0078,3.0132,ok,infill_mirror,1.6876885260391208,160.21295428276062,1779090994.3598697,F:\Project_Spearhead\AeroDB\v13\runs\cases\0184_infill_a+49.409_b+89.759,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0184_infill_a+49.409_b+89.759\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0184_infill_a+49.409_b+89.759\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0184_infill_a+49.409_b+89.759\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0184_infill_a+49.409_b+89.759\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0184_infill_a+49.409_b+89.759\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0184_infill_a+49.409_b+89.759\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0184_infill_a+49.409_b+89.759\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0184_infill_a+49.409_b+89.759\run_console.log,1.0,1.0
49.409,89.759,8.6608,-105.6871,-38.7603,-4.4037,-14.0078,-3.0132,ok,infill,1.6876885260391208,160.21295428276062,1779090994.3598697,F:\Project_Spearhead\AeroDB\v13\runs\cases\0184_infill_a+49.409_b+89.759,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0184_infill_a+49.409_b+89.759\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0184_infill_a+49.409_b+89.759\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0184_infill_a+49.409_b+89.759\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0184_infill_a+49.409_b+89.759\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0184_infill_a+49.409_b+89.759\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0184_infill_a+49.409_b+89.759\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0184_infill_a+49.409_b+89.759\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0184_infill_a+49.409_b+89.759\run_console.log,1.0,1.0
49.42,-0.048,22.378,0.1771,-859.8411,2.3335,333.0526,-0.0819,ok,infill_mirror,1.530056830576679,160.15648889541626,1779090831.565838,F:\Project_Spearhead\AeroDB\v13\runs\cases\0183_infill_a+49.420_b+00.048,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0183_infill_a+49.420_b+00.048\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0183_infill_a+49.420_b+00.048\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0183_infill_a+49.420_b+00.048\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0183_infill_a+49.420_b+00.048\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0183_infill_a+49.420_b+00.048\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0183_infill_a+49.420_b+00.048\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0183_infill_a+49.420_b+00.048\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0183_infill_a+49.420_b+00.048\run_console.log,1.0,1.0
49.42,0.048,22.378,-0.1771,-859.8411,-2.3335,333.0526,0.0819,ok,infill,1.530056830576679,160.15648889541626,1779090831.565838,F:\Project_Spearhead\AeroDB\v13\runs\cases\0183_infill_a+49.420_b+00.048,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0183_infill_a+49.420_b+00.048\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0183_infill_a+49.420_b+00.048\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0183_infill_a+49.420_b+00.048\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0183_infill_a+49.420_b+00.048\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0183_infill_a+49.420_b+00.048\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0183_infill_a+49.420_b+00.048\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0183_infill_a+49.420_b+00.048\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0183_infill_a+49.420_b+00.048\run_console.log,1.0,1.0
49.565,-11.629,21.3213,22.8463,-862.9866,82.3925,329.3441,27.5901,ok,infill_mirror,1.201629653217748,164.10140252113342,1779099666.9958725,F:\Project_Spearhead\AeroDB\v13\runs\cases\0237_infill_a+49.565_b+11.629,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0237_infill_a+49.565_b+11.629\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0237_infill_a+49.565_b+11.629\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0237_infill_a+49.565_b+11.629\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0237_infill_a+49.565_b+11.629\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0237_infill_a+49.565_b+11.629\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0237_infill_a+49.565_b+11.629\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0237_infill_a+49.565_b+11.629\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0237_infill_a+49.565_b+11.629\run_console.log,1.0,1.0
49.565,11.629,21.3213,-22.8463,-862.9866,-82.3925,329.3441,-27.5901,ok,infill,1.201629653217748,164.10140252113342,1779099666.9958725,F:\Project_Spearhead\AeroDB\v13\runs\cases\0237_infill_a+49.565_b+11.629,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0237_infill_a+49.565_b+11.629\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0237_infill_a+49.565_b+11.629\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0237_infill_a+49.565_b+11.629\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0237_infill_a+49.565_b+11.629\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0237_infill_a+49.565_b+11.629\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0237_infill_a+49.565_b+11.629\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0237_infill_a+49.565_b+11.629\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0237_infill_a+49.565_b+11.629\run_console.log,1.0,1.0
49.577,-85.492,9.6179,111.461,-73.9149,21.8296,-9.5562,7.9598,ok,infill_mirror,0.0317529667127612,160.1008768081665,1779339419.225866,F:\Project_Spearhead\AeroDB\v13\runs\cases\0715_infill_a+49.577_b+85.492,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0715_infill_a+49.577_b+85.492\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0715_infill_a+49.577_b+85.492\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0715_infill_a+49.577_b+85.492\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0715_infill_a+49.577_b+85.492\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0715_infill_a+49.577_b+85.492\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0715_infill_a+49.577_b+85.492\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0715_infill_a+49.577_b+85.492\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0715_infill_a+49.577_b+85.492\run_console.log,1.0,1.0
49.577,85.492,9.6179,-111.461,-73.9149,-21.8296,-9.5562,-7.9598,ok,infill,0.0317529667127612,160.1008768081665,1779339419.225866,F:\Project_Spearhead\AeroDB\v13\runs\cases\0715_infill_a+49.577_b+85.492,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0715_infill_a+49.577_b+85.492\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0715_infill_a+49.577_b+85.492\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0715_infill_a+49.577_b+85.492\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0715_infill_a+49.577_b+85.492\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0715_infill_a+49.577_b+85.492\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0715_infill_a+49.577_b+85.492\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0715_infill_a+49.577_b+85.492\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0715_infill_a+49.577_b+85.492\run_console.log,1.0,1.0
49.814,-76.273,25.1126,113.9172,-227.9824,51.2377,43.9584,22.3682,ok,infill_mirror,0.8275776214074712,160.0987286567688,1779255920.7441378,F:\Project_Spearhead\AeroDB\v13\runs\cases\0497_infill_a+49.814_b+76.273,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0497_infill_a+49.814_b+76.273\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0497_infill_a+49.814_b+76.273\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0497_infill_a+49.814_b+76.273\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0497_infill_a+49.814_b+76.273\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0497_infill_a+49.814_b+76.273\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0497_infill_a+49.814_b+76.273\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0497_infill_a+49.814_b+76.273\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0497_infill_a+49.814_b+76.273\run_console.log,1.0,1.0
49.814,76.273,25.1126,-113.9172,-227.9824,-51.2377,43.9584,-22.3682,ok,infill,0.8275776214074712,160.0987286567688,1779255920.7441378,F:\Project_Spearhead\AeroDB\v13\runs\cases\0497_infill_a+49.814_b+76.273,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0497_infill_a+49.814_b+76.273\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0497_infill_a+49.814_b+76.273\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0497_infill_a+49.814_b+76.273\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0497_infill_a+49.814_b+76.273\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0497_infill_a+49.814_b+76.273\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0497_infill_a+49.814_b+76.273\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0497_infill_a+49.814_b+76.273\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0497_infill_a+49.814_b+76.273\run_console.log,1.0,1.0
50.153,-55.377,49.5669,89.7357,-681.9494,249.2871,253.2683,91.1276,ok,infill_mirror,0.031175908710904,160.09992837905884,1779340651.154774,F:\Project_Spearhead\AeroDB\v13\runs\cases\0721_infill_a+50.153_b+55.377,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0721_infill_a+50.153_b+55.377\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0721_infill_a+50.153_b+55.377\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0721_infill_a+50.153_b+55.377\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0721_infill_a+50.153_b+55.377\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0721_infill_a+50.153_b+55.377\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0721_infill_a+50.153_b+55.377\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0721_infill_a+50.153_b+55.377\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0721_infill_a+50.153_b+55.377\run_console.log,1.0,1.0
